,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS,-0.177759759,-0.011205927,-1.037453894,0.308590225,0.99991655,-4.6447963,0.510617834
REACTOME_FORMATION_OF_APOPTOSOME,-0.178072957,-0.022449456,-0.794767711,0.433576594,0.99991655,-4.74008195,0.362934171
MIR_3620_5P,-0.178094973,-0.002917435,-1.383839663,0.177573434,0.99991655,-4.47130222,0.750622008
GOBP_GOLGI_VESICLE_TRANSPORT,-0.178173268,-0.015530451,-1.057390189,0.299563771,0.99991655,-4.635967039,0.523510711
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,-0.178195457,0.012851006,-1.526769394,0.138276026,0.99991655,-4.388127764,0.859253111
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,-0.178208625,-0.041714405,-1.648093238,0.110750555,0.99991655,-4.31274493,0.955654089
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,-0.178215685,-0.038174974,-1.077938976,0.290456236,0.99991655,-4.62671256,0.536919295
chr13B2,-0.178236126,0.030978951,-1.278061257,0.211945277,0.99991655,-4.528665247,0.673776257
GOBP_REGULATION_OF_OPSONIZATION,-0.178343126,0.000802342,-1.04518127,0.305069244,0.99991655,-4.641391579,0.515601574
chrXA7,-0.178373995,0.0017244,-2.123551712,0.042875619,0.99991655,-3.981034349,1.3677896
GOBP_RESPONSE_TO_DSRNA,-0.178405693,-0.012125089,-1.145716968,0.261816856,0.99991655,-4.595094902,0.582002397
HALLMARK_APOPTOSIS,-0.178480185,-0.01393048,-1.692877813,0.101816212,0.99991655,-4.283874277,0.992183064
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,-0.17848812,-0.024157444,-1.071374365,0.293344163,0.99991655,-4.629685956,0.532622549
REACTOME_TRIGLYCERIDE_METABOLISM,-0.178539997,-0.028093439,-1.279028252,0.211609507,0.99991655,-4.528157675,0.674464825
GOMF_ACTIVIN_BINDING,-0.178550296,-0.017514504,-1.095548012,0.282809526,0.99991655,-4.618658602,0.548505965
TABULA_MURIS_SENIS_MESENTERIC_ADIPOSE_TISSUE_ENDOTHELIAL_CELL_AGEING,-0.178557139,-0.024771049,-1.108271873,0.277374532,0.99991655,-4.612768564,0.556933418
GOBP_AEROBIC_RESPIRATION,-0.178577459,-0.008711821,-0.857030302,0.3988593,0.99991655,-4.717832699,0.399180277
GOBP_PROTEIN_PALMITOYLATION,-0.178587604,-0.00638716,-1.322892384,0.196801926,0.99991655,-4.504803979,0.705970656
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,-0.178988187,-0.018361613,-0.843480677,0.406260546,0.99991655,-4.722806265,0.391195352
GOMF_LEUCINE_ZIPPER_DOMAIN_BINDING,-0.179064235,-0.026518294,-0.936381181,0.357254249,0.99991655,-4.687256026,0.447022597
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,-0.179132927,0.029725829,-1.003833891,0.324238544,0.99991655,-4.659349432,0.48913536
LANDIS_ERBB2_BREAST_TUMORS_65_UP,-0.179164605,-0.02262932,-0.994277969,0.328784252,0.99991655,-4.663408271,0.483088992
GOBP_VACUOLE_ORGANIZATION,-0.17922184,-0.006711148,-1.151900572,0.259310091,0.99991655,-4.592127872,0.586180582
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11,-0.179370272,-0.032788376,-1.104289785,0.27906735,0.99991655,-4.614618255,0.554290971
GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY,-0.179526969,-0.015787734,-0.773802595,0.445670434,0.99991655,-4.74722334,0.350986176
HEVNER_CORTEX_CORTICAL_HEM,-0.179658331,0.039650806,-0.994057462,0.328889659,0.99991655,-4.663501523,0.482949782
BIOCARTA_NOS1_PATHWAY,-0.179697029,-0.038727715,-1.076422782,0.291121446,0.99991655,-4.627400717,0.5359258
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,-0.179749818,0.005571343,-1.594365908,0.12232124,0.99991655,-4.346647745,0.912498124
REACTOME_HEME_DEGRADATION,-0.179944979,0.015631615,-0.970199738,0.340430707,0.99991655,-4.673481783,0.467971273
GOMF_HORMONE_ACTIVITY,-0.180034733,0.077013904,-1.217860827,0.233656894,0.99991655,-4.559637035,0.6314214
GOBP_REGULATION_OF_HIPPO_SIGNALING,-0.180073433,0.010636306,-1.237010329,0.226576732,0.99991655,-4.54991978,0.644784692
GOBP_REGULATION_OF_LIPID_LOCALIZATION,-0.180081025,0.001381983,-1.664663292,0.10737147,0.99991655,-4.30212673,0.969111103
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,-0.180423752,-0.008489495,-1.148295285,0.260769494,0.99991655,-4.593859429,0.583743216
GOCC_NUCLEAR_OUTER_MEMBRANE,-0.180510896,-0.028289288,-1.459249471,0.155862294,0.99991655,-4.428205553,0.807258936
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN,-0.180596146,-0.005814168,-1.042216139,0.306416967,0.99991655,-4.64270066,0.51368719
MIR_466F_5P,-0.180616198,-0.022164576,-1.046072038,0.304665181,0.99991655,-4.640997674,0.516177177
TABULA_MURIS_SENIS_KIDNEY_FENESTRATED_CELL_AGEING,-0.180635939,-0.014503793,-1.218262356,0.233506756,0.99991655,-4.559434584,0.631700549
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,-0.180852976,-0.028347267,-0.889474854,0.38148804,0.99991655,-4.705628584,0.418519073
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,-0.181009543,-0.002392044,-1.579560992,0.125679486,0.99991655,-4.355846107,0.900735604
MIR_708_5P,-0.181075517,-0.000714846,-1.312623809,0.200194603,0.99991655,-4.510328577,0.698547636
PIONTEK_PKD1_TARGETS_UP,-0.181206103,-0.027932976,-1.536316237,0.135924816,0.99991655,-4.38235055,0.866701246
REACTOME_SIGNALING_BY_NTRKS,-0.181227545,-0.024200597,-1.064332082,0.296464775,0.99991655,-4.632858068,0.528026901
MIR_6943_5P,-0.182002951,-0.013683654,-1.66669381,0.10696338,0.99991655,-4.300820379,0.970764884
GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY,-0.18212543,-0.026848163,-1.3184033,0.198279588,0.99991655,-4.50722345,0.702721991
GOBP_GLYCOSIDE_METABOLIC_PROCESS,-0.182182053,0.018313261,-0.993100917,0.329347173,0.99991655,-4.663905829,0.48234606
GOBP_ARACHIDONIC_ACID_SECRETION,-0.182240689,0.024146979,-1.323201853,0.196700373,0.99991655,-4.50463694,0.706194816
GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSPORT,-0.182267878,0.023423736,-1.364341215,0.183557889,0.99991655,-4.482151579,0.736226946
GOBP_UV_DAMAGE_EXCISION_REPAIR,-0.182312236,-0.017707246,-1.014694936,0.319124669,0.99991655,-4.654694403,0.496039622
GOBP_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,-0.182542073,-0.042319104,-0.912400889,0.369513079,0.99991655,-4.696755768,0.432370185
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,-0.182560122,-0.025190796,-1.197142747,0.24150201,0.99991655,-4.570006977,0.61707925
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,-0.182656918,0.003727583,-1.421456404,0.166462504,0.99991655,-4.450027917,0.778683577
GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY,-0.182716818,0.023687735,-0.992340837,0.329711028,0.99991655,-4.664226848,0.481866526
GOMF_5_NUCLEOTIDASE_ACTIVITY,-0.18274436,-0.01408823,-1.063366677,0.29689439,0.99991655,-4.633291497,0.527398008
BIOCARTA_MEF2D_PATHWAY,-0.182828003,-0.036941684,-0.802769435,0.429014042,0.99991655,-4.737309524,0.367528492
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP,-0.182900176,0.007784645,-1.109387437,0.276901622,0.99991655,-4.612249349,0.5576745
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,-0.183138849,-0.018053502,-1.071994423,0.293070519,0.99991655,-4.629405783,0.533027867
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP,-0.183144061,-0.01976583,-1.218242792,0.23351407,0.99991655,-4.559444449,0.631686947
GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX,-0.183234809,-0.003247268,-0.93754127,0.356668135,0.99991655,-4.686790812,0.44773569
GOBP_RESPONSE_TO_CATECHOLAMINE,-0.183341923,-0.021881601,-2.046097501,0.050449136,0.99991655,-4.038547526,1.297146263
WP_OXIDATION_BY_CYTOCHROME_P450,-0.183356661,0.001326684,-1.439561067,0.161315117,0.99991655,-4.439629506,0.792324932
chr6A2,-0.183361883,-0.00459521,-1.086125709,0.286883067,0.99991655,-4.622982261,0.542295085
REACTOME_FERTILIZATION,-0.183373283,0.028373608,-0.96118808,0.344860512,0.99991655,-4.677195111,0.462356532
GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORT,-0.183376569,0.020710032,-1.0173394,0.317888014,0.99991655,-4.653554269,0.497725847
GOBP_SUPEROXIDE_METABOLIC_PROCESS,-0.183382994,-0.010080831,-1.628229625,0.114917596,0.99991655,-4.325373576,0.939613467
WP_ALPHA_6_BETA_4_INTEGRIN_SIGNALING_PATHWAY,-0.183416587,-0.004675575,-1.666208715,0.107060755,0.99991655,-4.301132571,0.970369699
GOBP_RESPONSE_TO_OXYGEN_RADICAL,-0.183894074,-0.021904861,-1.402072657,0.172117113,0.99991655,-4.461046625,0.764175946
DDX5_TARGET_GENES,-0.183908916,-0.031538373,-1.117497041,0.273481232,0.99991655,-4.608461348,0.563072472
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,-0.183960566,-0.011946699,-0.810359733,0.424713423,0.99991655,-4.734655841,0.371904013
GOCC_GOLGI_TRANS_CISTERNA,-0.183965839,0.03522105,-0.839287978,0.408568163,0.99991655,-4.724330475,0.388735478
GOMF_EFFLUX_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.184103334,-0.040378794,-1.084744234,0.287483817,0.99991655,-4.623613456,0.541386597
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,-0.184168949,-0.019234639,-0.973018682,0.339052951,0.99991655,-4.672313841,0.469732471
REACTOME_GLUCOSE_METABOLISM,-0.184223455,-0.006490062,-1.291707802,0.20724426,0.99991655,-4.521473087,0.683517488
TABULA_MURIS_SENIS_LUNG_VEIN_ENDOTHELIAL_CELL_AGEING,-0.184230195,0.018023578,-0.850835343,0.402232503,0.99991655,-4.720115679,0.395522838
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY,-0.18455316,-0.018778729,-1.876570146,0.071261336,0.99991655,-4.159987513,1.147146042
GOMF_APOLIPOPROTEIN_BINDING,-0.18456921,-0.013718366,-1.190209648,0.24417054,0.99991655,-4.573443695,0.612306736
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,-0.184791148,-0.027299468,-1.016438763,0.318308814,0.99991655,-4.653942864,0.497151335
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER,-0.18482314,-0.042003981,-1.092539598,0.284105634,0.99991655,-4.620042613,0.546520154
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,-0.184829686,-0.033879013,-1.437183874,0.161983663,0.99991655,-4.441000693,0.790528784
FUKUSHIMA_TNFSF11_TARGETS,-0.184879797,0.056008065,-1.164325743,0.25432621,0.99991655,-4.586124799,0.594608881
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,-0.184950469,-0.020217541,-0.912350135,0.369539314,0.99991655,-4.696775637,0.432339352
TABULA_MURIS_SENIS_HEART_AND_AORTA_FIBROBLAST_OF_CARDIAC_TISSUE_AGEING,-0.18500598,-0.010385123,-1.106618394,0.278076541,0.99991655,-4.613537309,0.555835647
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.185172151,-0.033743444,-0.825848468,0.416020481,0.99991655,-4.729169048,0.380885288
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,-0.185237719,-0.010393752,-1.361038431,0.184587023,0.99991655,-4.483977156,0.733798835
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS,-0.185239376,0.000646621,-1.161838433,0.255318229,0.99991655,-4.587330908,0.592918177
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX,-0.185324715,-0.007928361,-0.964449093,0.343253054,0.99991655,-4.675854971,0.46438559
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,-0.185357194,0.022176115,-1.785404395,0.085266243,0.99991655,-4.222537382,1.069222871
GOBP_ARGININE_METABOLIC_PROCESS,-0.185363938,-0.015634118,-1.041174936,0.306891205,0.99991655,-4.643159566,0.513015557
GOMF_METALLOEXOPEPTIDASE_ACTIVITY,-0.185441092,-0.005296389,-2.17651089,0.038298135,0.99991655,-3.941037504,1.416822371
GOCC_CORE_MEDIATOR_COMPLEX,-0.185443073,-0.025105756,-0.958861171,0.346010613,0.99991655,-4.678148883,0.460910581
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,-0.185489188,-0.016754135,-0.911631397,0.369910968,0.99991655,-4.697056903,0.431902792
HEVNER_TELENCEPHALON_MICROGLIA,-0.185503949,-0.012649859,-0.818817906,0.41995252,0.99991655,-4.731671492,0.376799809
GOMF_DYNACTIN_BINDING,-0.185580047,0.029957849,-0.904240918,0.373746735,0.99991655,-4.699937363,0.427422593
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,-0.185693341,-0.02172351,-1.237713669,0.226319793,0.99991655,-4.549560468,0.645277463
JIANG_AGING_CEREBRAL_CORTEX_DN,-0.185799156,-0.008249878,-0.917401592,0.366934162,0.99991655,-4.694793166,0.435411853
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,-0.185922514,-0.010644948,-1.210578865,0.236392282,0.99991655,-4.563298885,0.626366707
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,-0.185992922,-0.027640776,-1.317763261,0.198490964,0.99991655,-4.507567867,0.702259258
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY,-0.186123049,-0.014275133,-1.688394076,0.102682563,0.99991655,-4.286789276,0.988503301
REACTOME_SIGNALING_BY_WNT,-0.186164487,-0.014700498,-1.30631918,0.202299838,0.99991655,-4.513703188,0.694004466
GOBP_TRANSLATIONAL_INITIATION,-0.186167733,-0.019259188,-0.964262612,0.34334484,0.99991655,-4.675931716,0.464269475
GOMF_NOTCH_BINDING,-0.186318125,0.024737564,-1.748240238,0.091616202,0.99991655,-4.247441472,1.038027714
GOBP_PEPTIDE_CATABOLIC_PROCESS,-0.186327234,-0.012224631,-1.47660392,0.151179177,0.99991655,-4.418036675,0.820508024
GOMF_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING,-0.18633994,-0.020018276,-1.44804543,0.158946947,0.99991655,-4.434721298,0.798747809
GOBP_NON_LYTIC_VIRAL_RELEASE,-0.186410526,-0.025747719,-0.788301307,0.437285262,0.99991655,-4.742303563,0.359235159
GOCC_COATED_VESICLE,-0.186466718,-0.026297394,-1.370885932,0.181531839,0.99991655,-4.478523628,0.741047192
GOBP_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT,-0.186474792,-0.010646776,-1.090844785,0.284837672,0.99991655,-4.620820851,0.545402572
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT,-0.186509608,-0.006761406,-1.306513547,0.202234681,0.99991655,-4.513599349,0.694144365
GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,-0.186547693,-0.006376849,-1.115041366,0.274513731,0.99991655,-4.60961091,0.561435928
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,-0.186657334,5.77E-05,-1.341814941,0.190666646,0.99991655,-4.494532287,0.719725272
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,-0.186754979,0.004096147,-2.16068742,0.039617681,0.99991655,-3.953043258,1.402110946
MIR_1193_5P_MIR_379_5P,-0.186760636,-0.014069996,-1.403278185,0.171761068,0.99991655,-4.460364812,0.765075267
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN,-0.18683821,0.001040499,-1.067882771,0.294888457,0.99991655,-4.631260988,0.530342227
LEIN_ASTROCYTE_MARKERS,-0.186864314,0.006206899,-1.31470272,0.199504128,0.99991655,-4.509212923,0.700048114
GOBP_REGULATION_OF_MYOBLAST_FUSION,-0.186911939,0.004416372,-1.38172005,0.178216466,0.99991655,-4.472487549,0.749052173
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,-0.186962663,0.009903958,-1.02321871,0.315150505,0.99991655,-4.651010053,0.501481993
LIAN_LIPA_TARGETS_6M,-0.186992851,-0.02456354,-1.219520082,0.233036939,0.99991655,-4.558800077,0.632575233
COATES_MACROPHAGE_M1_VS_M2_DN,-0.187205593,-0.015610054,-1.577913287,0.126057885,0.99991655,-4.356865938,0.899429982
WP_ELECTRON_TRANSPORT_CHAIN,-0.187233394,-0.014416795,-0.765431398,0.450555564,0.99991655,-4.750025102,0.346251643
GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY,-0.187234117,-0.010239394,-1.155144365,0.25800213,0.99991655,-4.590565972,0.588376708
GOBP_CELLULAR_RESPONSE_TO_VITAMIN,-0.187309125,-0.004243734,-1.222212762,0.232033481,0.99991655,-4.557439811,0.634449344
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,-0.187327163,-0.019857214,-0.906787688,0.372421999,0.99991655,-4.698947157,0.428964673
chr18E3,-0.187645975,-0.032799018,-1.66206565,0.107895436,0.99991655,-4.3037963,0.966996926
GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION,-0.187671912,-0.004732476,-1.030339365,0.311856952,0.99991655,-4.64791131,0.50604457
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,-0.187712111,0.01388462,-1.179920532,0.248170975,0.99991655,-4.578512868,0.605249013
GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING,-0.187779027,-0.022174153,-1.292614033,0.206934927,0.99991655,-4.520993259,0.684166201
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,-0.187900464,0.021005242,-1.708184728,0.098904741,0.99991655,-4.273882237,1.004782888
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,-0.187924244,-0.025809425,-1.130055415,0.268244821,0.99991655,-4.602548414,0.571468654
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN,-0.187978628,-0.01395314,-0.807871859,0.426120102,0.99991655,-4.73552819,0.370467978
GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL,-0.188026564,-0.013413862,-0.883016001,0.384906608,0.99991655,-4.708091138,0.414644633
GOBP_RENAL_TUBULAR_SECRETION,-0.188241491,0.001258877,-1.309942393,0.201087907,0.99991655,-4.511765445,0.696614047
GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS,-0.188289312,-0.008092477,-1.262571424,0.217379326,0.99991655,-4.536752675,0.662781762
GOBP_GLIAL_CELL_ACTIVATION,-0.188351112,-0.020947593,-1.531477124,0.137112497,0.99991655,-4.385282285,0.862922959
GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY,-0.188551851,0.008899136,-1.23327579,0.227944685,0.99991655,-4.551824774,0.64217053
GOBP_GANGLIOSIDE_METABOLIC_PROCESS,-0.188560409,-0.007575467,-1.31468734,0.199509229,0.99991655,-4.509221183,0.700037009
GOBP_HAIR_FOLLICLE_MATURATION,-0.188675691,0.006313056,-1.166329634,0.253529055,0.99991655,-4.585151505,0.595972262
GOBP_ENDOCYTIC_RECYCLING,-0.188694357,-0.001603183,-1.229447683,0.229353347,0.99991655,-4.55377251,0.639494918
BIOCARTA_MTA3_PATHWAY,-0.188744517,-0.010502184,-1.19508023,0.242293594,0.99991655,-4.571031122,0.615658068
GOBP_KETONE_BIOSYNTHETIC_PROCESS,-0.188798393,-0.005841496,-2.055684917,0.049451494,0.99991655,-4.031494066,1.305820587
GOBP_DENDRITIC_SPINE_MAINTENANCE,-0.188884287,-0.014420543,-1.25561478,0.219853962,0.99991655,-4.540358312,0.657865703
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,-0.188938516,-0.014430674,-1.021455471,0.315969778,0.99991655,-4.651774439,0.500354454
VIETOR_IFRD1_TARGETS,-0.189021886,-0.018847349,-1.101912188,0.280081616,0.99991655,-4.615719908,0.552715396
GOCC_BRUSH_BORDER_MEMBRANE,-0.189231627,0.013109286,-1.577525599,0.126147055,0.99991655,-4.35710578,0.899122884
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY,-0.189251877,-0.013519487,-1.142506412,0.263125329,0.99991655,-4.596630008,0.579837344
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,-0.189258676,-0.016468024,-2.546284265,0.016807771,0.99991655,-3.648787285,1.774489891
GOCC_SMALL_SUBUNIT_PROCESSOME,-0.189402686,-0.018992341,-1.215526132,0.234531306,0.99991655,-4.560813079,0.629799178
MIR_7022_5P,-0.189451171,-0.005773446,-1.90143296,0.067805326,0.99991655,-4.142582076,1.168736193
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,-0.189702392,-0.016751058,-0.763311572,0.45179768,0.99991655,-4.750730071,0.345056003
REACTOME_NEUTROPHIL_DEGRANULATION,-0.190115463,-0.00793495,-1.093027904,0.28389497,0.99991655,-4.619818194,0.546842302
GOMF_CARBON_CARBON_LYASE_ACTIVITY,-0.190145487,-0.011950274,-1.401226577,0.172367345,0.99991655,-4.461524869,0.763545007
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,-0.1901652,-0.021504547,-0.940276834,0.355288575,0.99991655,-4.685691752,0.449418758
BIOCARTA_SPRY_PATHWAY,-0.190226506,-0.050513821,-1.254886675,0.220114194,0.99991655,-4.540734736,0.657351951
GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,-0.190237577,-0.011471969,-1.382921193,0.177851848,0.99991655,-4.471816024,0.749941618
MIR_380_5P,-0.190371834,-0.005659533,-1.918153433,0.065563766,0.99991655,-4.130795881,1.183336111
GOBP_RIBOSOME_ASSEMBLY,-0.190463203,-0.016153905,-1.048368347,0.303625277,0.99991655,-4.639980866,0.517662077
GOBP_VASCULAR_TRANSPORT,-0.190701266,-0.011452118,-1.312776053,0.200143975,0.99991655,-4.510246923,0.698657479
GOCC_GLIAL_CELL_PROJECTION,-0.19070399,0.010843274,-1.727181519,0.095389261,0.99991655,-4.261394919,1.020500517
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH,-0.190843478,-0.021608539,-1.019651095,0.316809692,0.99991655,-4.652555452,0.499201541
GOBP_REGULATION_OF_RRNA_PROCESSING,-0.19091884,-0.025784994,-0.862410723,0.395944247,0.99991655,-4.715837561,0.402365963
ZHANG_UTERUS_C12_MONOCYTE,-0.190947952,-0.010262923,-0.849464631,0.4029813,0.99991655,-4.72061876,0.394715106
MIR_5120,-0.19099767,-0.013646621,-1.668838418,0.106533769,0.99991655,-4.299439404,0.972512709
GOCC_EXTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE,-0.190999736,0.005860618,-1.277691745,0.21207369,0.99991655,-4.528859119,0.673513207
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,-0.191124927,-0.03048119,-1.19203253,0.243466809,0.99991655,-4.572541731,0.613560236
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,-0.191171843,0.010378523,-1.000965668,0.325598386,0.99991655,-4.660571324,0.487317756
GOMF_NADH_DEHYDROGENASE_ACTIVITY,-0.191350452,-0.015452347,-0.820917826,0.418775672,0.99991655,-4.730926122,0.378018555
GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,-0.191424296,-0.016297308,-1.072044988,0.293048211,0.99991655,-4.629382929,0.533060925
GOBP_SULFUR_COMPOUND_TRANSPORT,-0.191518305,-0.028997353,-1.548683653,0.132927499,0.99991655,-4.374826461,0.876385166
REACTOME_HYALURONAN_METABOLISM,-0.191557799,-0.013986227,-1.572394963,0.127332007,0.99991655,-4.360275743,0.895062415
GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING,-0.191569646,0.015157393,-1.267382302,0.215680392,0.99991655,-4.534249564,0.666189336
GOBP_SEROTONIN_TRANSPORT,-0.191724423,-0.009378493,-1.413773806,0.168685788,0.99991655,-4.454409305,0.772921506
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,-0.191762179,0.012557424,-1.235498707,0.227129689,0.99991655,-4.550691438,0.643726094
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,-0.191762192,-0.012486289,-1.580520015,0.125459674,0.99991655,-4.355252169,0.901495844
GOCC_MEMBRANE_COAT,-0.191798981,-0.021870374,-1.270404543,0.214618278,0.99991655,-4.532673069,0.668333294
REACTOME_CALCINEURIN_ACTIVATES_NFAT,-0.191945373,-0.040716392,-0.791175676,0.435634354,0.99991655,-4.741318121,0.360877879
REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL,-0.192037465,-0.011851438,-0.887003009,0.382794019,0.99991655,-4.706572953,0.417034856
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,-0.192056469,-0.012632379,-1.620374483,0.116601006,0.99991655,-4.330337233,0.933297702
REACTOME_MAPK6_MAPK4_SIGNALING,-0.192079512,-0.028219561,-1.02102334,0.316170789,0.99991655,-4.651961596,0.500078257
GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX,-0.192091854,-0.003736207,-1.085804759,0.287022556,0.99991655,-4.623128965,0.542083972
GOBP_MEMBRANE_FUSION,-0.1924695,0.001270233,-1.522497433,0.139338789,0.99991655,-4.390704154,0.855927969
GOBP_CHRONIC_INFLAMMATORY_RESPONSE,-0.19259862,-0.013224735,-1.308274121,0.201645232,0.99991655,-4.512658202,0.695412043
GOCC_RESPIRASOME,-0.192600144,-0.002409423,-0.76158689,0.452809767,0.99991655,-4.751302283,0.344084214
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN,-0.192653951,-0.003146026,-0.921138499,0.365014748,0.99991655,-4.693320214,0.437689588
HEVNER_VENTRICULAR_ZONE_AND_UP_NEURON_FATE_COMMITTED_CELLS,-0.192665772,-0.022683237,-1.437352428,0.161936188,0.99991655,-4.440903528,0.790656089
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,-0.192733529,0.001460794,-1.490445556,0.147525664,0.99991655,-4.409860131,0.831132422
