,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
MIR_6925_3P,0.060420356,-0.011715529,0.522514172,0.605477419,0.87591308,-4.82170766,0.217902049
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS,-0.058077272,0.014861155,-0.522512306,0.605478701,0.87591308,-4.821708096,0.21790113
MIR_7092_3P,0.048371216,-0.034503848,0.522462432,0.605512959,0.87591308,-4.82171974,0.217876558
GOMF_ENZYME_INHIBITOR_ACTIVITY,0.052667181,-0.018140095,0.522409528,0.605549299,0.87591308,-4.82173209,0.217850494
MIR_542_3P,-0.050811401,-0.004183194,-0.522092669,0.605766974,0.87591308,-4.821806037,0.217694408
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV,0.111450818,-0.003930894,0.522062476,0.605787717,0.87591308,-4.82181308,0.217679536
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.080136252,-0.054689757,0.52191253,0.605890742,0.87591308,-4.821848057,0.217605684
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.064842413,-0.021357301,0.521794369,0.605971933,0.87591308,-4.821875612,0.217547491
MIR_3964,0.053874401,-0.004136207,0.521685388,0.606046821,0.87591308,-4.821901021,0.217493823
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.053675458,-0.021366064,0.521676619,0.606052847,0.87591308,-4.821903065,0.217489505
GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.085475917,-0.028449761,0.521657569,0.606065938,0.87591308,-4.821907506,0.217480123
WP_OXIDATIVE_DAMAGE_RESPONSE,0.074941585,0.013750415,0.52138665,0.606252125,0.87591308,-4.821970645,0.217346726
MIR_6539,0.049008006,-0.017065742,0.521153477,0.606412394,0.87591308,-4.822024962,0.217231931
GOCC_ATAC_COMPLEX,0.078183671,-0.060368656,0.521072768,0.606467873,0.87591308,-4.822043758,0.2171922
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.060194779,-0.008413117,0.520963257,0.606543155,0.87591308,-4.822069256,0.217138294
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.048672844,-0.02908948,0.52092624,0.606568602,0.87591308,-4.822077874,0.217120074
MIR_544_3P,-0.048346256,-0.021431566,-0.520780513,0.606668788,0.87591308,-4.822111794,0.217048348
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,0.111464713,-0.051872864,0.520654718,0.606755277,0.87591308,-4.822141068,0.216986438
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.039126568,-0.00907419,0.520615925,0.606781951,0.87591308,-4.822150094,0.216967346
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,-0.040736244,0.023249915,-0.520575124,0.606810004,0.87591308,-4.822159587,0.216947268
MIR_1982_5P,-0.051507193,-0.024755088,-0.520513022,0.606852706,0.87591308,-4.822174033,0.216916707
GOBP_PRESYNAPSE_ORGANIZATION,-0.060993727,-0.020006986,-0.520511756,0.606853577,0.87591308,-4.822174328,0.216916084
GOMF_ENDONUCLEASE_ACTIVITY,-0.044766119,-0.023493157,-0.520146135,0.607105008,0.87591308,-4.822259349,0.216736184
GOMF_G_PROTEIN_ACTIVITY,0.106679163,-0.030238936,0.520083609,0.607148012,0.87591308,-4.822273883,0.216705423
GOBP_STEROL_BIOSYNTHETIC_PROCESS,0.067880844,-0.044861263,0.519999283,0.607206009,0.87591308,-4.822293482,0.216663939
GOBP_PURINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS,-0.064997606,-0.061336864,-0.519983789,0.607216667,0.87591308,-4.822297083,0.216656317
GOBP_INTRACELLULAR_PH_REDUCTION,0.057564633,0.000447944,0.519849295,0.607309176,0.87591308,-4.822328334,0.216590157
MIR_6769B_5P,0.065019695,-0.020010313,0.519648519,0.607447289,0.87591308,-4.822374972,0.216491401
BURTON_ADIPOGENESIS_1,0.089561298,-0.015613991,0.519584563,0.607491288,0.87591308,-4.822389824,0.216459946
REACTOME_APOPTOSIS,0.0675572,-0.0493801,0.519265252,0.607710979,0.87591308,-4.822463952,0.216302918
MIR_8094,0.070824897,-0.018869145,0.519108692,0.607818708,0.87591308,-4.82250028,0.216225937
chr11A1,0.04611371,-0.028008965,0.51910719,0.607819741,0.87591308,-4.822500629,0.216225199
GOBP_TRANSPORT_OF_VIRUS,-0.071965424,0.019948383,-0.519101596,0.607823591,0.87591308,-4.822501927,0.216222448
MIR_6945_5P,0.037500278,-0.011832838,0.518987245,0.607902282,0.87591308,-4.822528454,0.216166226
GOCC_PROTEASOME_CORE_COMPLEX,0.136918404,-0.049011789,0.518928542,0.607942681,0.87591308,-4.82254207,0.216137366
MIR_433_3P,0.058904224,-0.0178888,0.518923436,0.607946195,0.87591308,-4.822543254,0.216134855
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,0.073117054,-0.045387419,0.51870948,0.608093448,0.875996429,-4.822592867,0.216029676
IRITANI_MAD1_TARGETS_UP,0.087695268,-0.065315025,0.518271037,0.608395253,0.875996429,-4.822694473,0.215814183
GOBP_WALKING_BEHAVIOR,0.052768922,0.002937777,0.518253509,0.60840732,0.875996429,-4.822698533,0.215805569
MIR_7664_5P,0.073989813,-0.05424957,0.518239646,0.608416864,0.875996429,-4.822701745,0.215798757
GOCC_FLEMMING_BODY,-0.075870764,-0.047684234,-0.51822895,0.608424228,0.875996429,-4.822704222,0.215793501
MIR_28B,0.075085897,-0.034726814,0.518063661,0.608538027,0.876039275,-4.822742502,0.215712278
MIR_326_5P,-0.046486702,-0.007955959,-0.517920183,0.608636817,0.876060505,-4.822775721,0.21564178
GOBP_RESPONSE_TO_ATP,-0.078701795,-0.036917713,-0.517201566,0.609131727,0.876651819,-4.822941966,0.215288779
MIR_1930_5P,0.063679427,0.013551621,0.516979729,0.609284544,0.876682793,-4.82299324,0.215179839
MIR_345_5P,0.060181189,0.023192092,0.516759757,0.609436094,0.876682793,-4.823044062,0.215071828
GOMF_LYSOPHOSPHOLIPASE_ACTIVITY,-0.075468666,-0.00806873,-0.516700444,0.609476961,0.876682793,-4.823057763,0.215042707
MIR_8091,0.06342672,-0.054490981,0.516682015,0.609489659,0.876682793,-4.823062019,0.215033659
MIR_6949_5P,0.056492968,-0.023384554,0.516517738,0.609602854,0.876724635,-4.823099954,0.214953008
MIR_7684_5P,0.048089347,-0.003525506,0.516329563,0.609732528,0.876759401,-4.823143394,0.214860636
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.053570862,0.014788359,0.516054165,0.609922332,0.876759401,-4.823206941,0.214725465
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT,0.075271145,0.005166244,0.516030921,0.609938353,0.876759401,-4.823212303,0.214714057
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,0.044255268,-0.015126478,0.5155278,0.610285179,0.876759401,-4.823328306,0.214467177
GOBP_CEREBELLAR_CORTEX_FORMATION,0.066126737,-0.012699873,0.515517321,0.610292403,0.876759401,-4.823330721,0.214462036
MIR_5621_5P,0.041340019,-0.000417515,0.515450463,0.610338499,0.876759401,-4.823346128,0.214429235
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY,0.109905389,-0.044035158,0.515404047,0.610370502,0.876759401,-4.823356823,0.214406463
GOCC_GATOR2_COMPLEX,0.091149331,-0.037367383,0.515177068,0.61052701,0.876759401,-4.823409108,0.214295118
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,-0.078768145,0.032741436,-0.515129697,0.610559676,0.876759401,-4.823420018,0.214271881
MIR_6999_5P,0.046839202,-0.028824077,0.515096424,0.610582621,0.876759401,-4.82342768,0.214255561
MIR_3074_2_3P,-0.049951883,-0.041147696,-0.51493733,0.610692337,0.876759401,-4.823464309,0.21417753
GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING,-0.074838157,-0.042431842,-0.514861821,0.610744413,0.876759401,-4.82348169,0.214140497
GOBP_MEIOTIC_CELL_CYCLE,0.042705818,-0.003384825,0.514809545,0.610780467,0.876759401,-4.823493722,0.21411486
TABULA_MURIS_SENIS_MARROW_LATE_PRO_B_CELL_AGEING,0.109331095,-0.02480853,0.514415966,0.611051948,0.876759401,-4.823584269,0.213921867
GOBP_CELLULAR_RESPONSE_TO_UV_B,-0.081871543,0.004133987,-0.514390921,0.611069225,0.876759401,-4.823590029,0.213909588
MIR_6403,0.054879857,-0.027135803,0.514111095,0.611262279,0.876759401,-4.823654362,0.213772404
MIR_12192_5P,0.055730799,-0.011191709,0.513875519,0.611424826,0.876759401,-4.823708495,0.213656931
MIR_6985_3P,0.057309487,-0.028170007,0.513856006,0.611438291,0.876759401,-4.823712978,0.213647367
chr4C5,0.079291267,0.083721433,0.513841197,0.61144851,0.876759401,-4.82371638,0.213640109
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,-0.057730939,0.003725026,-0.513790334,0.611483609,0.876759401,-4.823728064,0.21361518
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,-0.085143824,0.009542187,-0.513677205,0.611561679,0.876759401,-4.823754048,0.213559736
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.080971574,0.072934993,0.513382589,0.611765013,0.876759401,-4.823821689,0.213415364
MIR_3113_3P,0.049129659,-0.019428979,0.513183711,0.611902291,0.876759401,-4.823867329,0.213317921
GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.049515611,0.064083837,-0.513110173,0.611953055,0.876759401,-4.8238842,0.213281893
TABULA_MURIS_SENIS_MARROW_GRANULOCYTE_AGEING,0.13021948,-0.019599046,0.512988572,0.612037001,0.876759401,-4.823912093,0.213222322
MIR_6966_3P,-0.047303901,-0.024898227,-0.512975739,0.612045861,0.876759401,-4.823915037,0.213216035
DESCARTES_ORGANOGENESIS_PRIMITIVE_ERYTHROID_LINEAGE,0.040632489,-0.030470567,0.512938326,0.612071689,0.876759401,-4.823923617,0.213197708
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,-0.042793248,0.009456875,-0.51284928,0.612133167,0.876759401,-4.823944037,0.213154089
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION,0.094630804,-0.024222971,0.512844302,0.612136604,0.876759401,-4.823945178,0.21315165
chr8E1,-0.035237384,0.011595586,-0.512824438,0.612150319,0.876759401,-4.823949733,0.21314192
GOBP_NEUROMUSCULAR_PROCESS,-0.039942619,0.030746097,-0.512304609,0.61250927,0.877152993,-4.824068863,0.212887334
CASTELLANO_NRAS_TARGETS_DN,-0.080851957,-0.009232938,-0.511982222,0.612731934,0.87735133,-4.824142687,0.212729485
DELACROIX_RAR_BOUND_ES,0.035664675,-0.019936929,0.511848869,0.612824049,0.877362709,-4.82417321,0.2126642
GOMF_ATP_DEPENDENT_DNA_DAMAGE_SENSOR_ACTIVITY,0.059150569,-0.016216058,0.5114983,0.613066237,0.877588911,-4.824253415,0.212492601
GOMF_IMMUNE_RECEPTOR_ACTIVITY,-0.054085983,-0.030237574,-0.511222993,0.613256462,0.877740678,-4.824316364,0.212357867
GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX,0.080098514,-0.039016446,0.511079329,0.613355738,0.877762248,-4.8243492,0.212287567
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,-0.053151934,0.064539013,-0.510875513,0.613496595,0.877838578,-4.824395768,0.212187844
WP_LUNG_FIBROSIS,-0.062308786,0.055193298,-0.510681984,0.613630355,0.877838578,-4.82443997,0.212093165
MIR_669E_3P,0.055147249,-0.02635057,0.510600699,0.613686541,0.877838578,-4.82445853,0.212053401
MIR_7048_5P,0.050129848,-0.017068845,0.510388702,0.613833088,0.877838578,-4.824506924,0.211949705
chr1C2,0.065255642,-0.028698672,0.510383672,0.613836566,0.877838578,-4.824508072,0.211947245
MIR_6909_5P,-0.095720441,-0.005092172,-0.510271151,0.613914355,0.877838578,-4.824533749,0.211892212
GOLDRATH_IMMUNE_MEMORY,0.051876689,-0.037330833,0.510116533,0.614021255,0.877859627,-4.824569024,0.211816595
MIR_6938_5P,0.070308957,-0.033407437,0.509928504,0.614151265,0.877859627,-4.824611908,0.211724649
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.066814246,-0.044809928,0.509800011,0.614240118,0.877859627,-4.824641204,0.211661822
TERAO_AOX4_TARGETS_SKIN_UP,0.092388298,-0.049806421,0.509762677,0.614265936,0.877859627,-4.824649715,0.211643567
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.053587543,-0.006380146,0.509597568,0.61438012,0.87790245,-4.824687347,0.211562846
LANDIS_BREAST_CANCER_PROGRESSION_DN,-0.045482661,0.002539193,-0.509097459,0.614726038,0.878153346,-4.82480126,0.211318391
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,-0.083545161,-0.012624974,-0.509041961,0.614764431,0.878153346,-4.824813895,0.211291268
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING,0.075421823,-0.030304896,0.508978355,0.614808434,0.878153346,-4.824828373,0.211260183
RFX6_TARGET_GENES,0.03101706,-0.016336863,0.508624693,0.615053126,0.878359123,-4.824908845,0.21108737
TABULA_MURIS_SENIS_SUBCUTANEOUS_ADIPOSE_TISSUE_B_CELL_AGEING,0.093200541,-0.033069057,0.508526565,0.615121028,0.878359123,-4.824931164,0.211039426
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS,0.058086294,-0.024152326,0.508343698,0.615247574,0.878419492,-4.824972744,0.21095009
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,-0.063990226,0.032653395,-0.507922722,0.615538943,0.878690201,-4.82506841,0.210744466
GOCC_SITE_OF_POLARIZED_GROWTH,0.044920637,-0.031006341,0.507826182,0.615605769,0.878690201,-4.825090338,0.210697319
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,0.09052803,-0.092360192,0.507426865,0.615882219,0.878964438,-4.825180994,0.210502334
GOBP_DIGESTION,0.041732033,0.047346857,0.507242553,0.616009839,0.878978061,-4.825222815,0.210412351
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.095226481,-0.049081742,0.507169522,0.61606041,0.878978061,-4.825239382,0.2103767
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,-0.095012318,-0.022147044,-0.506962323,0.616203897,0.879062464,-4.825286372,0.210275559
MIR_7211_5P,0.0441245,-0.018112453,0.506754098,0.616348111,0.879104352,-4.825333575,0.210173931
GOBP_WATER_HOMEOSTASIS,0.070827499,-0.010262912,0.506676397,0.616401929,0.879104352,-4.825351185,0.210136011
chrXA5,-0.069914834,-0.040897499,-0.506445467,0.616561893,0.879212198,-4.825403506,0.210023321
chr14A3,0.043248377,-0.045867454,0.506238809,0.616705059,0.879296066,-4.825450308,0.209922489
GOCC_FEMALE_GERM_CELL_NUCLEUS,0.072970423,-0.014200567,0.505848474,0.616975513,0.879561372,-4.825538657,0.209732072
GOMF_NADP_BINDING,0.059677974,-0.00250324,0.505621668,0.617132687,0.879629557,-4.825589962,0.20962145
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.036648101,-0.005855503,0.50542617,0.61726818,0.879629557,-4.825634167,0.20952611
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP,0.093594068,-0.054864412,0.50541417,0.617276498,0.879629557,-4.82563688,0.209520258
LIM_MAMMARY_LUMINAL_PROGENITOR_UP,-0.069610054,-0.017050382,-0.505175091,0.617442215,0.879745441,-4.825690916,0.209403681
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.086761478,-0.077305638,0.50487191,0.617652393,0.879924634,-4.825759404,0.209255871
GOBP_REPRODUCTIVE_BEHAVIOR,0.046405603,0.014319088,0.504295981,0.618051744,0.880373241,-4.825889395,0.208975164
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS,-0.071239672,0.012813449,-0.503942841,0.618296671,0.880400367,-4.82596903,0.208803092
ZFP457_TARGET_GENES,0.043040001,-0.017394838,0.503830627,0.618374509,0.880400367,-4.825994323,0.208748422
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP,-0.042223248,-0.01534339,-0.50369179,0.618470819,0.880400367,-4.82602561,0.208680786
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,0.079101086,0.036572219,0.503628558,0.618514686,0.880400367,-4.826039857,0.208649984
chr9D,-0.050136769,0.015006343,-0.503549026,0.618569862,0.880400367,-4.826057773,0.208611244
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN,0.073467105,-0.028972959,0.503537958,0.618577541,0.880400367,-4.826060266,0.208605852
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,0.063462155,-0.029605519,0.503413469,0.618663911,0.880403087,-4.826088304,0.208545217
MIR_3470B,0.048857703,-0.051019255,0.503174879,0.61882946,0.880518468,-4.826142022,0.208429019
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,-0.068417142,0.008202921,-0.502567474,0.61925101,0.880886643,-4.826278666,0.208133276
GOBP_GLOMERULUS_DEVELOPMENT,0.055755772,-0.015214082,0.502513012,0.619288814,0.880886643,-4.82629091,0.208106764
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,-0.069402772,-0.017803412,-0.502426712,0.61934872,0.880886643,-4.826310309,0.208064755
REACTOME_PURINE_CATABOLISM,-0.068189314,-0.02404619,-0.502273049,0.619455393,0.880886643,-4.826344843,0.207989961
MARSON_FOXP3_TARGETS_UP,0.10849347,-0.008890317,0.502193324,0.619510743,0.880886643,-4.826362756,0.207951158
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP,0.037879187,-0.018754084,0.501826427,0.619765488,0.881128676,-4.826445156,0.207772611
MIR_218_1_3P_MIR_496B,0.066704062,-0.011140323,0.501030517,0.620318275,0.881794313,-4.826623707,0.207385424
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA,0.098726635,-0.063556785,0.500872426,0.620428101,0.881830178,-4.82665914,0.20730854
TABULA_MURIS_SENIS_MAMMARY_GLAND_MACROPHAGE_AGEING,0.099893175,-0.025599797,0.500703053,0.620545775,0.881877186,-4.826697089,0.207226177
SMCHD1_TARGET_GENES,-0.057655823,-0.035379284,-0.500342679,0.620796184,0.88193016,-4.826777792,0.207050961
MIR_329_3P,0.057127782,-0.027116492,0.499998782,0.621035187,0.88193016,-4.826854752,0.206883793
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP,0.067978829,-0.019383348,0.499883814,0.621115097,0.88193016,-4.826880469,0.206827915
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION,0.127778127,-0.042737602,0.49978846,0.621181378,0.88193016,-4.826901795,0.206781572
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.093364678,-0.015599698,0.499643426,0.621282197,0.88193016,-4.826934223,0.206711091
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT,-0.110538224,0.100778343,-0.499623069,0.621296349,0.88193016,-4.826938774,0.206701199
MIR_3079_3P_MIR_7080_3P,0.053946489,-0.050896116,0.499440941,0.621422966,0.88193016,-4.826979481,0.2066127
GOBP_RNA_5_END_PROCESSING,0.071756543,-0.001482154,0.499391508,0.621457334,0.88193016,-4.826990528,0.206588682
GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT,0.059985232,0.003180311,0.499313401,0.621511641,0.88193016,-4.82700798,0.206550733
MIR_592_5P,-0.040484719,0.002295236,-0.499200975,0.621589811,0.88193016,-4.827033094,0.206496113
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION,0.08743207,-0.035002336,0.499197881,0.621591963,0.88193016,-4.827033786,0.20649461
GOBP_METHIONINE_METABOLIC_PROCESS,0.082092554,-0.024315732,0.499188739,0.62159832,0.88193016,-4.827035828,0.206490168
MP_INCREASED_INTESTINAL_ADENOCARCINOMA_INCIDENCE,0.0818703,-0.056655294,0.499000945,0.621728905,0.881995388,-4.827077766,0.206398941
BIOCARTA_ECM_PATHWAY,0.107830822,-0.026182302,0.498762522,0.621894715,0.882071484,-4.827130989,0.206283134
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.039409047,-0.021584813,0.498680466,0.621951785,0.882071484,-4.8271493,0.206243282
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS,-0.071466372,-0.033436675,-0.498336853,0.622190794,0.882222264,-4.827225948,0.206076419
GOBP_RESPONSE_TO_INSULIN,0.054760628,-0.023630619,0.498024366,0.622408189,0.882222264,-4.827295609,0.205924702
MIR_383_5P,0.058116762,-0.04604189,0.497967212,0.622447954,0.882222264,-4.827308345,0.205896956
HELLS_TARGET_GENES,0.053564445,-0.01244167,0.497829034,0.622544097,0.882222264,-4.827339131,0.205829881
MIR_145A_3P,0.047007836,-0.026715854,0.497730708,0.622612515,0.882222264,-4.827361033,0.205782154
MP_INCREASED_B_CELL_DERIVED_LYMPHOMA_INCIDENCE,0.057768772,-0.073619058,0.497728218,0.622614249,0.882222264,-4.827361588,0.205780945
MIR_12195_3P,0.061822657,-0.030788509,0.49761642,0.622692046,0.882222264,-4.827386486,0.205726682
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE,-0.049287086,0.005626541,-0.497342816,0.622882458,0.882222264,-4.827447395,0.2055939
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,0.043277032,-0.021999444,0.497269686,0.622933357,0.882222264,-4.827463669,0.205558413
GOMF_ADP_BINDING,0.071075875,-0.037501912,0.497054015,0.623083476,0.882222264,-4.827511652,0.205453766
GOBP_PITUITARY_GLAND_DEVELOPMENT,-0.08346505,0.001120684,-0.496968383,0.623143085,0.882222264,-4.827530698,0.20541222
TABULA_MURIS_SENIS_TRACHEA_ENDOTHELIAL_CELL_AGEING,0.090262596,-0.038100983,0.496959705,0.623149125,0.882222264,-4.827532628,0.20540801
MIR_6992_5P,-0.053716341,-0.010646223,-0.496864563,0.623215358,0.882222264,-4.827553784,0.205361853
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.06281906,-0.006661005,0.496824896,0.623242973,0.882222264,-4.827562604,0.205342609
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS,0.038073526,-0.024224859,0.496632482,0.623376933,0.882292078,-4.827605376,0.205249272
GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.067759673,-0.016969615,0.496178338,0.623693165,0.882429192,-4.827706265,0.205029015
GOCC_SCHMIDT_LANTERMAN_INCISURE,-0.077295954,0.024925934,-0.496168619,0.623699933,0.882429192,-4.827708423,0.205024303
MIR_6932_3P,0.051301388,-0.030526436,0.496128646,0.623727771,0.882429192,-4.827717298,0.205004919
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,-0.050799938,0.032872614,-0.49592197,0.623871712,0.882494885,-4.827763177,0.204904706
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.040608987,-0.006337962,0.495818867,0.623943525,0.882494885,-4.827786058,0.204854718
GOBP_REGULATION_OF_HEAT_GENERATION,0.08107413,-0.033307067,0.495526011,0.624147523,0.882663653,-4.827851023,0.204712748
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION,0.071453606,-0.02381394,0.494993464,0.624518565,0.882972748,-4.827969063,0.204454647
MIR_344E_5P_MIR_344H_5P,0.057890379,-0.031338474,0.494892854,0.624588674,0.882972748,-4.827991349,0.204405895
GOBP_TRABECULA_MORPHOGENESIS,0.054005604,0.002844462,0.494847604,0.624620207,0.882972748,-4.828001371,0.20438397
TERF1_TARGET_GENES,0.054829068,-0.046313336,0.494556791,0.624822882,0.883139488,-4.82806576,0.204243074
KUNINGER_IGF1_VS_PDGFB_TARGETS_DN,-0.061566266,-0.015853746,-0.494192351,0.625076914,0.883206121,-4.828146399,0.204066541
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,-0.041916654,0.013289075,-0.494072749,0.625160291,0.883206121,-4.82817285,0.204008615
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,-0.058788619,-0.049401448,-0.493844055,0.625319734,0.883206121,-4.828223411,0.203897865
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_UP,-0.075253974,0.055727738,-0.493777583,0.625366081,0.883206121,-4.828238103,0.203865678
MIR_5621_3P,-0.059822489,-0.017802407,-0.49376408,0.625375497,0.883206121,-4.828241087,0.203859139
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,-0.06191897,0.021640581,-0.493735816,0.625395204,0.883206121,-4.828247333,0.203845454
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,0.059232923,-0.028703103,0.493638413,0.625463122,0.883206121,-4.828268856,0.203798292
MIR_300_3P,0.053492913,-0.027148865,0.493469949,0.625580598,0.883252357,-4.828306071,0.203716729
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5,-0.041822037,-0.009725271,-0.493052496,0.625871745,0.883543752,-4.828398238,0.203514654
GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY,0.090726809,-0.020656384,0.4925549,0.626218867,0.883660921,-4.828507999,0.203273852
MP_INCREASED_ADENOCARCINOMA_INCIDENCE,0.081657252,-0.050331002,0.492546668,0.62622461,0.883660921,-4.828509814,0.203269869
GOBP_BODY_MORPHOGENESIS,0.069115386,-0.042112303,0.492525449,0.626239415,0.883660921,-4.828514492,0.203259602
GOBP_NADPH_REGENERATION,0.081875165,-0.046911143,0.492447458,0.62629383,0.883660921,-4.828531685,0.203221867
GOBP_OUTER_DYNEIN_ARM_ASSEMBLY,-0.082207306,-0.016632274,-0.49210677,0.626531557,0.883754799,-4.828606756,0.20305705
BIOCARTA_DEATH_PATHWAY,0.077664955,-0.072412932,0.492041977,0.626576773,0.883754799,-4.828621028,0.203025708
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,-0.058381508,0.011944591,-0.491965019,0.626630481,0.883754799,-4.828637977,0.202988484
GOBP_RESPONSE_TO_METAL_ION,0.043650094,-0.019863144,0.49186614,0.626699489,0.883754799,-4.82865975,0.202940659
MIR_6907_5P,0.046463649,-0.009525297,0.491439096,0.626997568,0.883841911,-4.828753734,0.202734143
GOMF_PHOSPHOLIPID_TRANSPORTER_ACTIVITY,-0.041278662,-0.024289008,-0.49141804,0.627012267,0.883841911,-4.828758366,0.202723963
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.045799288,-0.05784544,0.491206459,0.627159977,0.883841911,-4.8288049,0.202621664
GOMF_AMYLOID_BETA_BINDING,0.052638697,-0.018602998,0.490991048,0.627310377,0.883841911,-4.828852256,0.202517528
