,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,0.018114561,-0.053339107,0.109936092,0.913267848,0.953206024,-5.655944272,0.039401832
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,-0.009814763,-0.007492592,-0.109891556,0.913302838,0.953206024,-5.655948744,0.039385193
REACTOME_PI_METABOLISM,-0.013358184,-0.024824795,-0.109804795,0.913371002,0.953206024,-5.65595745,0.039352781
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.014446465,-0.026646283,0.109781559,0.913389257,0.953206024,-5.65595978,0.039344101
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,0.008242998,0.012769262,0.109247771,0.913808644,0.953466511,-5.656013179,0.039144738
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION,0.009508331,0.02225318,0.109229182,0.91382325,0.953466511,-5.656015034,0.039137797
GOBP_TEMPERATURE_HOMEOSTASIS,0.008437541,-0.001677655,0.108997001,0.914005679,0.95356065,-5.656038176,0.039051106
MIR_466N_5P,0.009138501,0.007391597,0.108746893,0.914202198,0.95366947,-5.656063049,0.038957739
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,0.008652445,0.041985345,0.108461883,0.914426148,0.953806881,-5.656091324,0.038851364
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,-0.020491386,-0.02091239,-0.108227434,0.914610374,0.953902833,-5.656114528,0.038763877
WP_TRIACYLGLYCERIDE_SYNTHESIS,0.014997396,0.00559817,0.10752248,0.915164346,0.954302942,-5.656183995,0.038500908
GOMF_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING,-0.016583128,-0.017824559,-0.107504403,0.915178552,0.954302942,-5.65618577,0.038494167
GOBP_MAST_CELL_ACTIVATION,0.008883369,-0.013199383,0.107236358,0.915389201,0.954325434,-5.65621206,0.038394216
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.008197927,0.003684748,0.107171491,0.915440178,0.954325434,-5.656218413,0.03837003
MATZUK_MALE_REPRODUCTION_SERTOLI,-0.014683044,-0.023555909,-0.1071247,0.915476951,0.954325434,-5.656222993,0.038352586
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS,0.008295884,0.00318518,0.106914779,0.915641928,0.954388517,-5.656243515,0.038274329
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,-0.007679499,0.016864724,-0.106783892,0.915744795,0.954388517,-5.65625629,0.038225541
chr3B,-0.010948487,0.016840012,-0.106695436,0.915814314,0.954388517,-5.656264915,0.038192573
PITX2_TARGET_GENES,0.014306691,0.022463299,0.106509495,0.915960452,0.954444634,-5.656283022,0.038123277
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.01166555,-0.049550535,0.105967054,0.916386794,0.954792688,-5.656335665,0.037921178
GOCC_FILOPODIUM_MEMBRANE,-0.014785209,-0.039628395,-0.105228634,0.91696721,0.95529648,-5.656406895,0.037646194
GOBP_FATTY_ACID_HOMEOSTASIS,-0.019922803,-0.033815706,-0.105116872,0.917055062,0.95529648,-5.656417633,0.037604588
chr14C3,0.007699061,-0.002012648,0.10396245,0.91796257,0.956145523,-5.656527877,0.037175027
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT,0.014002804,0.004154743,0.103784735,0.918102284,0.956194746,-5.656544741,0.037108932
GOBP_GLUTAMATE_SECRETION,0.016347064,-0.043247037,0.103144376,0.918605738,0.956622752,-5.656605265,0.036870846
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,-0.016908425,-0.032813425,-0.102983388,0.918732314,0.956658235,-5.656620422,0.036811008
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY,0.022489225,-0.034399487,0.102826628,0.918855567,0.956690252,-5.656635158,0.036752749
MIR_6914_5P,-0.007974803,-0.001248417,-0.10257544,0.919053069,0.956799561,-5.656658725,0.036659411
GOCC_CYTOPLASMIC_REGION,0.00661504,0.012096459,0.102439433,0.919160009,0.956814576,-5.656671461,0.036608879
GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY,-0.009882377,-0.008968356,-0.101914649,0.919572653,0.957147784,-5.656720445,0.036413952
REACTOME_FATTY_ACID_METABOLISM,0.006073136,-0.027540897,0.101489508,0.919906965,0.957399399,-5.656759944,0.036256093
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS,-0.01516153,-0.014014437,-0.101101893,0.92021178,0.957620269,-5.656795812,0.036112211
GOBP_DNA_REPLICATION_INITIATION,0.017462598,-0.040286894,0.100772859,0.920470538,0.957793169,-5.656826152,0.035990108
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION,0.013508909,-0.024891138,0.100497606,0.920687008,0.957883471,-5.656851457,0.035887985
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.009929957,-0.010991962,0.100312166,0.920832849,0.957883471,-5.656868467,0.035819196
ZFP534_TARGET_GENES,-0.012617664,0.026286182,-0.100270592,0.920865546,0.957883471,-5.656872276,0.035803776
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,0.009914309,-0.001944708,0.100191431,0.920927804,0.957883471,-5.656879524,0.035774415
GOBP_HEPARIN_METABOLIC_PROCESS,-0.013608945,0.054951455,-0.100058889,0.921032046,0.957895557,-5.656891647,0.035725259
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.007853923,-0.01819669,0.099592093,0.921399185,0.957954307,-5.656934217,0.035552176
GOBP_INSULIN_METABOLIC_PROCESS,-0.012866969,-0.019446569,-0.099529103,0.921448728,0.957954307,-5.656939946,0.035528825
GOBP_REGULATION_OF_VESICLE_FUSION,0.01534755,0.004346283,0.099519264,0.921456467,0.957954307,-5.65694084,0.035525178
MIR_344_5P_MIR_344B_5P_MIR_344C_5P_MIR_344D_1_5P_MIR_344D_3_5P,0.012234744,0.007047885,0.099515986,0.921459045,0.957954307,-5.656941139,0.035523962
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION,-0.010551435,0.031840904,-0.099211043,0.921698897,0.958107346,-5.656968819,0.035410932
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,0.007347943,0.012429769,0.099082492,0.92180001,0.958116151,-5.656980463,0.035363292
GOCC_CORE_MEDIATOR_COMPLEX,0.016257821,-0.01242142,0.098790251,0.92202988,0.95825877,-5.657006876,0.035255004
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,-0.015233062,-0.017385134,-0.098649798,0.92214036,0.958277292,-5.657019543,0.035202969
GOBP_MEMBRANE_FUSION,-0.008519801,-0.003873174,-0.097564277,0.922994282,0.959068307,-5.657116834,0.03480099
GOCC_MHC_PROTEIN_COMPLEX,-0.013388695,-0.061582242,-0.097445365,0.923087829,0.959069151,-5.657127427,0.034756975
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,0.008376882,0.021492993,0.097271907,0.923224289,0.959114575,-5.657142854,0.034692778
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.008408347,-0.025748044,0.097078467,0.923376473,0.959161497,-5.657160027,0.034621195
GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON,-0.011776962,0.008362523,-0.096978724,0.923454944,0.959161497,-5.657168869,0.034584289
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.015423076,-0.034054573,0.096726912,0.923653055,0.959270928,-5.657191149,0.034491129
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.00968332,-0.002544142,0.096416214,0.923897502,0.959357483,-5.65721856,0.034376207
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.008408979,-0.001236182,0.096385176,0.923921923,0.959357483,-5.657221294,0.034364728
GOBP_ONE_CARBON_METABOLIC_PROCESS,0.01333888,0.010168462,0.095832157,0.92435704,0.959712932,-5.65726985,0.034160247
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,0.007462322,0.004621452,0.095215272,0.924842436,0.960120505,-5.657323684,0.033932251
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS,-0.013180045,-0.011032271,-0.095038315,0.92498168,0.960153227,-5.657339063,0.033866869
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.007880148,-0.000272792,0.094939247,0.925059636,0.960153227,-5.65734766,0.033830269
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.011476923,-0.005233468,0.094748506,0.925209731,0.960212648,-5.657364187,0.033759808
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.009127461,-0.000141727,-0.094442192,0.925450776,0.960366438,-5.657390659,0.033646676
GOBP_NEUTROPHIL_HOMEOSTASIS,0.011226844,-0.029582628,0.094237086,0.925612183,0.960437564,-5.657408336,0.033570938
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,-0.006624857,0.013407629,-0.09373593,0.926006577,0.960740955,-5.657451368,0.033385929
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,-0.018821279,-0.018865848,-0.09362946,0.926090368,0.960740955,-5.65746048,0.033346633
MIR_1839_5P,0.007452316,-0.011628832,0.092797125,0.926745438,0.961324105,-5.657531361,0.033039543
GOBP_EMBRYONIC_AXIS_SPECIFICATION,0.012703892,0.007734095,0.092609971,0.926892741,0.961380476,-5.657547212,0.032970519
MIR_331_3P,0.007309615,-0.025096951,0.092265717,0.927163699,0.961565079,-5.657576284,0.032843581
MIR_680,0.010768995,-0.011874117,0.091974443,0.927392964,0.96167597,-5.657600798,0.032736203
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.010681323,-0.048221975,0.091838391,0.927500054,0.96167597,-5.657612222,0.032686057
GOMF_FLIPPASE_ACTIVITY,-0.018589551,-0.065730432,-0.091775466,0.927549584,0.96167597,-5.657617499,0.032662865
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,-0.012608125,-0.015826121,-0.091518224,0.927752071,0.961789487,-5.657639038,0.032568067
GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH,-0.014385963,-0.03103142,-0.091139431,0.928050246,0.96188238,-5.657670644,0.03242851
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS,-0.009374825,0.008861396,-0.09111436,0.928069981,0.96188238,-5.657672731,0.032419275
GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.006662619,0.010673199,0.091029401,0.92813686,0.96188238,-5.6576798,0.032387979
chr4D3,-0.007752236,0.032513615,-0.090871481,0.928261174,0.96188238,-5.657692922,0.032329814
GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS,-0.014357694,0.01459939,-0.090813631,0.928306714,0.96188238,-5.657697723,0.032308509
DARWICHE_PAPILLOMA_RISK_HIGH_DN,0.006893348,-0.024515506,0.090367891,0.928657612,0.962137492,-5.657734615,0.032144377
MIR_7039_5P,0.010218704,0.01208277,0.090035985,0.928918906,0.962137492,-5.657761967,0.032022198
REACTOME_SMOOTH_MUSCLE_CONTRACTION,-0.011854249,0.019099756,-0.089917222,0.929012404,0.962137492,-5.65777173,0.031978487
GOMF_BH_DOMAIN_BINDING,-0.016283785,-0.014857293,-0.089860905,0.929056742,0.962137492,-5.657776355,0.031957761
MIR_193B_5P,-0.010332902,-0.024980117,-0.08983946,0.929073624,0.962137492,-5.657778115,0.031949869
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.011744988,-0.019434271,0.089791842,0.929111113,0.962137492,-5.657782022,0.031932345
GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.012231801,-0.001278163,-0.089294028,0.929503043,0.962351545,-5.657822747,0.031749184
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,-0.00717,-0.012011784,-0.089292909,0.929503924,0.962351545,-5.657822839,0.031748773
MARSHALL_VIRAL_INFECTION_RESPONSE_UP,-0.01680383,-0.042905364,-0.088824342,0.929872844,0.962505721,-5.657860964,0.031576435
GOBP_AMINE_BIOSYNTHETIC_PROCESS,-0.01116524,-0.016515383,-0.088775723,0.929911124,0.962505721,-5.657864908,0.031558557
GOBP_INTERLEUKIN_13_PRODUCTION,-0.013991962,0.013842176,-0.088717373,0.929957067,0.962505721,-5.657869639,0.031537101
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,-0.006340378,0.008076334,-0.088513196,0.930117829,0.962505721,-5.65788617,0.031462031
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR,0.012158792,-0.028073276,0.088275874,0.930304693,0.962505721,-5.657905336,0.031374788
chr13A4,0.016340689,-0.094956351,0.088224991,0.930344758,0.962505721,-5.657909438,0.031356085
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,-0.008478756,0.018365966,-0.088194332,0.930368899,0.962505721,-5.657911909,0.031344816
GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING,0.014884958,-0.01476696,0.088158163,0.930397379,0.962505721,-5.657914823,0.031331522
chr16A3,0.007329581,-0.008355791,0.087546732,0.930878834,0.962907472,-5.657963899,0.031106844
GOBP_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY,0.013979154,0.007091067,0.087331545,0.931048284,0.962986434,-5.65798109,0.031027796
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0.007709238,-0.01238932,0.08644001,0.931750361,0.963235972,-5.658051861,0.03070043
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS,0.012142103,-0.06408266,0.086352522,0.93181926,0.963235972,-5.658058767,0.030668317
GOBP_ORGANIC_ANION_TRANSPORT,0.005428777,-0.00554708,0.086290873,0.931867811,0.963235972,-5.658063629,0.03064569
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,-0.010447594,-0.011346445,-0.08628532,0.931872184,0.963235972,-5.658064067,0.030643652
GOCC_LIPID_DROPLET,-0.008268377,-0.035917536,-0.086283015,0.931873999,0.963235972,-5.658064249,0.030642806
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,0.015049155,-0.017372507,0.086174613,0.93195937,0.963235972,-5.658072789,0.030603021
chr11C,-0.007064482,-0.001546033,-0.085958391,0.932129656,0.963235972,-5.658089791,0.030523675
GOBP_BLASTOCYST_GROWTH,-0.010681967,-0.023926196,-0.085892653,0.932181429,0.963235972,-5.658094952,0.030499553
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.006981805,-0.008229544,0.08584172,0.932221541,0.963235972,-5.658098948,0.030480866
GOBP_SCHWANN_CELL_MIGRATION,-0.016878259,-0.019679604,-0.085729165,0.932310187,0.963235972,-5.658107769,0.03043957
MIR_6941_5P,-0.008751392,-0.008267642,-0.085699108,0.932333859,0.963235972,-5.658110123,0.030428543
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING,0.010591682,0.023384196,0.08559907,0.932412646,0.963235972,-5.658117951,0.030391845
GOCC_CHROMOCENTER,-0.011839078,0.022328667,-0.085487722,0.932500343,0.963235972,-5.658126654,0.030351
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,-0.011735413,0.036349624,-0.085115831,0.932793246,0.963387321,-5.658155637,0.030214607
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,-0.01042484,0.005503567,-0.085020118,0.932868631,0.963387321,-5.658163076,0.03017951
GOBP_CALCIUM_ION_IMPORT,-0.010048292,0.020564342,-0.084946872,0.932926322,0.963387321,-5.658168763,0.030152654
GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,-0.017042229,-0.015511235,-0.084324405,0.933416608,0.96379738,-5.658216897,0.029924476
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,-0.009730043,0.000583545,-0.084093982,0.933598108,0.963888552,-5.658234625,0.029840037
GOBP_FEEDING_BEHAVIOR,0.009436052,0.023473292,0.083022573,0.934442083,0.964663607,-5.65831642,0.029447611
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION,-0.014477145,-0.005631336,-0.082870897,0.934561567,0.964690661,-5.658327915,0.029392083
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS,0.012763222,0.032740576,0.082648679,0.934736626,0.964775069,-5.658344718,0.02931074
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION,0.014013834,-0.054200474,0.08216981,0.93511388,0.965027253,-5.658380774,0.029135497
GOBP_FOREBRAIN_NEURON_DEVELOPMENT,-0.009785284,-0.048746818,-0.082026711,0.935226617,0.965027253,-5.658391508,0.029083142
REACTOME_PARACETAMOL_ADME,-0.011985016,0.059833971,-0.081983204,0.935260893,0.965027253,-5.658394767,0.029067225
MIR_6537_5P,-0.006614097,0.007085809,-0.081605364,0.935558572,0.965211401,-5.658423004,0.028929018
GOBP_MITOTIC_CYTOKINETIC_PROCESS,0.010577343,-0.01374042,0.081428111,0.935698223,0.965211401,-5.658436206,0.028864195
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,-0.010367667,-0.02002671,-0.081401297,0.935719349,0.965211401,-5.658438201,0.02885439
LANDIS_ERBB2_BREAST_TUMORS_324_DN,0.00606907,0.001758572,0.081122846,0.935938734,0.965243242,-5.658458875,0.028752579
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,-0.011690852,-0.029071939,-0.080978462,0.936052493,0.965243242,-5.658469567,0.028699796
MIR_337_3P,0.007946419,-0.024974436,0.080934384,0.936087222,0.965243242,-5.658472827,0.028683683
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,-0.010016492,-0.023157807,-0.080810321,0.936184972,0.965243242,-5.658481994,0.028638335
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.011989014,-0.009843606,0.080732154,0.93624656,0.965243242,-5.658487763,0.028609765
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING,-0.012012244,0.03434936,-0.080651371,0.936310211,0.965243242,-5.658493719,0.02858024
GOCC_FIBRILLAR_COLLAGEN_TRIMER,-0.017150352,-0.002183297,-0.080492448,0.93643543,0.965276111,-5.658505418,0.028522163
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT,-0.011587456,-0.021013046,-0.080279459,0.936603252,0.965352884,-5.658521061,0.028444338
GOCC_FANCONI_ANAEMIA_NUCLEAR_COMPLEX,-0.014453836,-0.026250867,-0.080114696,0.936733077,0.965367507,-5.658533134,0.028384144
MIR_218_2_3P,0.011193246,-0.00831321,0.080024524,0.936804129,0.965367507,-5.658539731,0.028351204
POS_RESPONSE_TO_HISTAMINE_DN,0.013514365,-0.056633069,0.079593759,0.93714356,0.965536341,-5.658571142,0.028193875
GOBP_GLUTATHIONE_METABOLIC_PROCESS,-0.008191931,-0.005783832,-0.079503709,0.937214519,0.965536341,-5.658577687,0.028160992
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.011508631,0.061165809,0.079446964,0.937259234,0.965536341,-5.658581808,0.028140272
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,-0.011377032,0.043394086,-0.079234994,0.937426267,0.965536341,-5.658597174,0.028062882
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,-0.005461631,0.002979359,-0.079201712,0.937452494,0.965536341,-5.658599583,0.028050731
GOBP_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT,-0.013796501,-0.010530783,-0.079022326,0.937593854,0.965536341,-5.65861255,0.027985248
GOBP_QUINONE_METABOLIC_PROCESS,-0.009102116,-0.055625054,-0.078949576,0.937651182,0.965536341,-5.6586178,0.027958694
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,0.011410295,-0.02004172,0.07886878,0.937714852,0.965536341,-5.658623625,0.027929205
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,-0.005908604,0.006181608,-0.078516904,0.937992147,0.965725713,-5.658648925,0.027800797
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,-0.010073598,-0.005034027,-0.077953893,0.938435843,0.966086351,-5.65868917,0.027595413
GM6710_GM14391_UNIPROT_A2ART0_UNREVIEWED_TARGET_GENES,-0.012388533,-0.051213894,-0.077767694,0.938582586,0.966141247,-5.658702417,0.027527508
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,-0.00463774,-0.003950534,-0.077136082,0.939080376,0.966557449,-5.658747114,0.027297235
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA,0.010794469,-0.032865166,0.076795706,0.939348645,0.966737356,-5.65877105,0.027173187
GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR,0.014258939,-0.011372681,0.076647356,0.939465571,0.966761486,-5.65878145,0.027119131
GOBP_RESPONSE_TO_BMP,-0.006134356,0.035791359,-0.076117317,0.939883343,0.967095168,-5.658818441,0.026926047
MIR_3108_3P,-0.009071782,-0.059512833,-0.075783846,0.940146192,0.967170835,-5.658841583,0.026804609
RIZ_ERYTHROID_DIFFERENTIATION_12HR,0.007777447,0.035048859,0.075615349,0.940279008,0.967170835,-5.658853237,0.02674326
GOBP_MONOATOMIC_ANION_HOMEOSTASIS,0.013293666,-0.022383911,0.075568452,0.940315974,0.967170835,-5.658856477,0.026726186
GOBP_CELL_VOLUME_HOMEOSTASIS,0.008743889,0.003701807,0.075549445,0.940330956,0.967170835,-5.658857789,0.026719267
GOBP_RESPONSE_TO_COLD,0.009449914,-0.039839326,0.075390339,0.940456371,0.967203639,-5.65886876,0.026661347
GOMF_SOLUTE_PROTON_SYMPORTER_ACTIVITY,-0.011604324,-0.038396858,-0.075134147,0.940658318,0.967301195,-5.658886378,0.0265681
GOBP_RESPONSE_TO_LITHIUM_ION,0.012612767,-0.01070375,0.075032692,0.940738292,0.967301195,-5.658893338,0.026531178
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,-0.011341869,-0.017082781,-0.074859673,0.94087468,0.967345257,-5.658905186,0.026468219
MIR_1982_3P,0.008081679,-0.005135921,0.07457555,0.941098652,0.96747935,-5.658924583,0.026364849
GOBP_PLATELET_ACTIVATION,-0.006245646,0.002692199,-0.074026875,0.941531184,0.967827801,-5.658961833,0.026165291
MIR_7091_5P,-0.008860699,-0.019050631,-0.073746237,0.941752424,0.967919722,-5.658980779,0.026063253
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,-0.006748933,-0.000710286,-0.073573059,0.941888951,0.967919722,-5.658992434,0.026000298
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT,-0.009572059,0.106603956,-0.073484474,0.941958788,0.967919722,-5.658998386,0.025968098
GOBP_REGULATION_OF_CELL_DIVISION,-0.006234558,-0.020617725,-0.073387376,0.942035338,0.967919722,-5.659004901,0.025932805
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.005797663,0.009491516,0.073282521,0.942118004,0.967919722,-5.659011927,0.025894697
GOMF_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY,0.014712335,-0.036350387,0.073201151,0.942182155,0.967919722,-5.659017373,0.025865126
GOBP_AMINO_ACID_METABOLIC_PROCESS,-0.005198937,-0.007545475,-0.073047279,0.942303466,0.967948197,-5.659027653,0.025809211
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,-0.010260678,0.015940671,-0.072639759,0.942624758,0.968182069,-5.659054777,0.025661158
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.013659451,-0.038661992,0.071859643,0.943239836,0.968577881,-5.659106277,0.025377866
MIR_339_3P,-0.009748374,0.043073836,-0.07184151,0.943254133,0.968577881,-5.659107468,0.025371283
GOCC_MYOSIN_II_COMPLEX,-0.008565658,0.06559458,-0.071794643,0.943291086,0.968577881,-5.659110543,0.025354269
GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION,0.013122424,-0.033776493,0.071507038,0.943517857,0.968714552,-5.659129373,0.025249876
GOCC_REPLICATION_FORK,-0.007658341,-0.018376615,-0.071041986,0.943884551,0.968994841,-5.659159659,0.025081122
GOBP_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT,0.010390935,-0.034281405,0.070701461,0.944153063,0.969174291,-5.659181711,0.024957594
MARSON_FOXP3_TARGETS_STIMULATED_DN,0.013874338,-0.009653537,0.070369237,0.944415037,0.969346994,-5.659203123,0.024837107
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.006482157,-0.01389409,0.070244642,0.944513287,0.969351634,-5.659211127,0.024791928
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.011710201,-0.068565238,0.069782099,0.944878036,0.969629753,-5.659240717,0.024624246
GOBP_SULFUR_COMPOUND_TRANSPORT,-0.008523745,-0.017305631,-0.069434256,0.945152345,0.969815016,-5.659262841,0.024498184
REACTOME_SIGNAL_AMPLIFICATION,0.008548184,-0.030445838,0.069238252,0.945306915,0.969877393,-5.659275259,0.024427165
chr14D3,0.006459972,-0.012063898,0.068906414,0.945568612,0.970049656,-5.659296203,0.024306953
GOBP_DNA_CATABOLIC_PROCESS,0.007795063,-0.026066874,0.068633776,0.945783627,0.970174,-5.659313335,0.024208209
KIM_GLIS2_TARGETS_UP,-0.00804355,0.015104948,-0.068250065,0.946086245,0.970388173,-5.659337331,0.024069271
GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS,0.01037317,-0.015425553,0.067931912,0.946337167,0.970455659,-5.659357126,0.023954103
GOCC_CIS_GOLGI_NETWORK,-0.009200072,-0.02561416,-0.067813151,0.946430833,0.970455659,-5.659364492,0.02391112
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-0.004798328,-0.001107811,-0.067809706,0.94643355,0.970455659,-5.659364705,0.023909873
GOMF_NUCLEASE_ACTIVITY,0.004675997,-0.024118128,0.067507672,0.946671766,0.970603689,-5.659383378,0.023800575
chr19C1,0.008946236,-0.042238318,0.067175243,0.946933961,0.970776271,-5.659403833,0.023680308
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,-0.008393335,0.000614689,-0.066627567,0.94736594,0.971122861,-5.659437313,0.023482233
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,-0.012392158,-0.036462213,-0.066467604,0.947492113,0.97115594,-5.65944704,0.023424396
REACTOME_METABOLISM_OF_PORPHYRINS,0.010496634,0.004609247,0.06622626,0.94768248,0.971254802,-5.659461671,0.023337148
